"html_file","ref_clean","image_name","image_relpath","image_fullpath","context_snippet","match_type"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP08T.png","Catalogo_longitudinal_ISP08T.png","Imagenes\Catalogo_longitudinal_ISP08T.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP08T.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP08T.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP09.png","Catalogo_longitudinal_ISP09.png","Imagenes\Catalogo_longitudinal_ISP09.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP09.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP09.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP11.png","Catalogo_longitudinal_ISP11.png","Imagenes\Catalogo_longitudinal_ISP11.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP11.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP11.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP12.png","Catalogo_longitudinal_ISP12.png","Imagenes\Catalogo_longitudinal_ISP12.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP12.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP12.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP14.png","Catalogo_longitudinal_ISP14.png","Imagenes\Catalogo_longitudinal_ISP14.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP14.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP14.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP15.png","Catalogo_longitudinal_ISP15.png","Imagenes\Catalogo_longitudinal_ISP15.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP15.png","afo""><br style=""font-weight: bold;"" /> </span> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP15.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP15p.png","Catalogo_longitudinal_ISP15p.png","Imagenes\Catalogo_longitudinal_ISP15p.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP15p.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP15p.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP16.png","Catalogo_longitudinal_ISP16.png","Imagenes\Catalogo_longitudinal_ISP16.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP16.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP16.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP16b.png","Catalogo_longitudinal_ISP16b.png","Imagenes\Catalogo_longitudinal_ISP16b.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP16b.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP16b.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP17.png","Catalogo_longitudinal_ISP17.png","Imagenes\Catalogo_longitudinal_ISP17.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP17.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP17.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP17b.png","Catalogo_longitudinal_ISP17b.png","Imagenes\Catalogo_longitudinal_ISP17b.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP17b.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP17b.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP18.png","Catalogo_longitudinal_ISP18.png","Imagenes\Catalogo_longitudinal_ISP18.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP18.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP18.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP18c.png","Catalogo_longitudinal_ISP18c.png","Imagenes\Catalogo_longitudinal_ISP18c.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP18c.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP18c.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP19.png","Catalogo_longitudinal_ISP19.png","Imagenes\Catalogo_longitudinal_ISP19.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP19.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP19.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP20.png","Catalogo_longitudinal_ISP20.png","Imagenes\Catalogo_longitudinal_ISP20.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP20.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP20.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP21.png","Catalogo_longitudinal_ISP21.png","Imagenes\Catalogo_longitudinal_ISP21.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP21.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP21.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP21b.png","Catalogo_longitudinal_ISP21b.png","Imagenes\Catalogo_longitudinal_ISP21b.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP21b.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP21b.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP21c.png","Catalogo_longitudinal_ISP21c.png","Imagenes\Catalogo_longitudinal_ISP21c.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP21c.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP21c.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP23.png","Catalogo_longitudinal_ISP23.png","Imagenes\Catalogo_longitudinal_ISP23.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP23.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP23.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISPOL7n.png","Catalogo_longitudinal_ISPOL7n.png","Imagenes\Catalogo_longitudinal_ISPOL7n.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISPOL7n.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISPOL7n.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos con","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_PSTS.png","Catalogo_longitudinal_PSTS.png","Imagenes\Catalogo_longitudinal_PSTS.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_PSTS.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_PSTS.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conten","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_PSTS_Tabla.png","Catalogo_longitudinal_PSTS_Tabla.png","Imagenes\Catalogo_longitudinal_PSTS_Tabla.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_PSTS_Tabla.png","los que se producen&nbsp;variaciones Recta-Clotoide-Curva.<br /><br /><img style=""width: 690px; height: 105px;"" alt="""" src=""Imagenes/Catalogo_longitudinal_PSTS_Tabla.png"" /><br /><br /><span class=""Parrafo""><span class=""Titulo_2"">GUITARRA","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_TABLA_ALI.png","Catalogo_longitudinal_TABLA_ALI.png","Imagenes\Catalogo_longitudinal_TABLA_ALI.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_TABLA_ALI.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_TABLA_ALI.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos c","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_TABLA_ALI_Tabla.png","Catalogo_longitudinal_TABLA_ALI_Tabla.png","Imagenes\Catalogo_longitudinal_TABLA_ALI_Tabla.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_TABLA_ALI_Tabla.png","iones Recta-Clotoide-Curva e informaciÃ³n relativa a estos.<br /><br /><img style=""width: 690px; height: 180px;"" alt="""" src=""Imagenes/Catalogo_longitudinal_TABLA_ALI_Tabla.png"" /><br /><span class=""Parrafo""><br /></span><span class=""Parrafo","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_SCT1_1.png","Catalogo_longitudinal_SCT1_1.png","Imagenes\Catalogo_longitudinal_SCT1_1.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_SCT1_1.png","o, el perfil longitudinal se representarÃ¡ con la siguiente apariencia.</span><br /><br /> <span class=""Parrafo""><img src=""Imagenes/Catalogo_longitudinal_SCT1_1.png"" alt="""" style=""width: 690px; height: 41px;"" /><br style=""font-weight: bol","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_SCT1.png","Catalogo_longitudinal_SCT1.png","Imagenes\Catalogo_longitudinal_SCT1.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_SCT1.png","_longitudinal_SCT1_1.png"" alt="""" style=""width: 690px; height: 41px;"" /><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_SCT1.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conten","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_SCT1_TABLA.png","Catalogo_longitudinal_SCT1_TABLA.png","Imagenes\Catalogo_longitudinal_SCT1_TABLA.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_SCT1_TABLA.png","al seleccionar la guitarra SCT1.gui, se genera una tabla con la geometrÃ­a del alinemiento horizontal.<br /><br /><img src=""Imagenes/Catalogo_longitudinal_SCT1_TABLA.png"" alt="""" style=""width: 690px; height: 385px;"" /><br /><span class=""Par","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP10.png","Catalogo_longitudinal_ISP10.png","Imagenes\Catalogo_longitudinal_ISP10.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP10.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP10.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP13.png","Catalogo_longitudinal_ISP13.png","Imagenes\Catalogo_longitudinal_ISP13.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP13.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP13.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_MUROS.png","Catalogo_longitudinal_MUROS.png","Imagenes\Catalogo_longitudinal_MUROS.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_MUROS.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_MUROS.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_MUROS2.png","Catalogo_longitudinal_MUROS2.png","Imagenes\Catalogo_longitudinal_MUROS2.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_MUROS2.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_MUROS2.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP22.png","Catalogo_longitudinal_ISP22.png","Imagenes\Catalogo_longitudinal_ISP22.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP22.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP22.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_ISP22b.png","Catalogo_longitudinal_ISP22b.png","Imagenes\Catalogo_longitudinal_ISP22b.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_ISP22b.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_ISP22b.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_Pozos.png","Catalogo_longitudinal_Pozos.png","Imagenes\Catalogo_longitudinal_Pozos.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_Pozos.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_Pozos.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos conte","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_TUBOS4.png","Catalogo_longitudinal_TUBOS4.png","Imagenes\Catalogo_longitudinal_TUBOS4.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_TUBOS4.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_TUBOS4.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_TUBOS5.png","Catalogo_longitudinal_TUBOS5.png","Imagenes\Catalogo_longitudinal_TUBOS5.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_TUBOS5.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_TUBOS5.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_TUBOS6.png","Catalogo_longitudinal_TUBOS6.png","Imagenes\Catalogo_longitudinal_TUBOS6.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_TUBOS6.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_TUBOS6.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
"C:\Ispol\util\Ayuda\Catalogo_guitarra_longitudinal.html","Imagenes/Catalogo_longitudinal_TUBOS7.png","Catalogo_longitudinal_TUBOS7.png","Imagenes\Catalogo_longitudinal_TUBOS7.png","C:\Ispol\util\Ayuda\Imagenes\Catalogo_longitudinal_TUBOS7.png","tarÃ¡ con la siguiente apariencia.</span><br /> <span class=""Parrafo""><br style=""font-weight: bold;"" /> </span> <img src=""Imagenes/Catalogo_longitudinal_TUBOS7.png"" alt="""" style=""width: 690px; height: 388px;"" /><br /><br />Los datos cont","exact_path"
